;clip;id;movie;srt_name;video_name;graph_number;label;reason;fold
763;tt1045658scene-152.ss-1448.es-1452;tt1045658-152;tt1045658;scene-152.ss-1448.es-1452.srt;tt1045658_scene_152.mp4;151;1;['Type of plan', 'Body', 'Look'];6
764;tt1045658scene-153.ss-1453.es-1458;tt1045658-153;tt1045658;scene-153.ss-1453.es-1458.srt;tt1045658_scene_153.mkv;152;1;['Type of plan', 'Body', 'Look'];6
766;tt1045658scene-155.ss-1463.es-1467;tt1045658-155;tt1045658;scene-155.ss-1463.es-1467.srt;tt1045658_scene_155.mkv;154;0;['Body', 'Appearance', 'Clothes'];6
767;tt1045658scene-156.ss-1468.es-1491;tt1045658-156;tt1045658;scene-156.ss-1468.es-1491.srt;tt1045658_scene_156.mkv;155;1;['Body', 'Appearance', 'Clothes', 'Posture', 'Activities', 'Exp of  emotion'];6
768;tt1045658scene-157.ss-1492.es-1535;tt1045658-157;tt1045658;scene-157.ss-1492.es-1535.srt;tt1045658_scene_157.mkv;156;1;['Body', 'Appearance', 'Clothes', 'Posture', 'Activities'];6
769;tt1045658scene-158.ss-1536.es-1556;tt1045658-158;tt1045658;scene-158.ss-1536.es-1556.srt;tt1045658_scene_158.mkv;157;1;['Body', 'Clothes', 'Posture', 'Activities'];6
771;tt1045658scene-160.ss-1579.es-1583;tt1045658-160;tt1045658;scene-160.ss-1579.es-1583.srt;tt1045658_scene_160.mkv;159;1;['Type of plan', 'Posture', 'Activities', 'Look'];6
772;tt1045658scene-161.ss-1584.es-1598;tt1045658-161;tt1045658;scene-161.ss-1584.es-1598.srt;tt1045658_scene_161.mkv;160;0;['Look', 'Exp of  emotion'];6
773;tt1045658scene-162.ss-1599.es-1601;tt1045658-162;tt1045658;scene-162.ss-1599.es-1601.srt;tt1045658_scene_162.mkv;161;1;['Type of plan'];6
774;tt1045658scene-163.ss-1602.es-1605;tt1045658-163;tt1045658;scene-163.ss-1602.es-1605.srt;tt1045658_scene_163.mkv;162;1;['Type of plan'];6
775;tt1045658scene-164.ss-1606.es-1616;tt1045658-164;tt1045658;scene-164.ss-1606.es-1616.srt;tt1045658_scene_164.mkv;163;1;['Type of plan'];6
776;tt1045658scene-165.ss-1617.es-1627;tt1045658-165;tt1045658;scene-165.ss-1617.es-1627.srt;tt1045658_scene_165.mkv;164;1;['Type of plan', 'Look', 'Exp of  emotion'];6
777;tt1045658scene-166.ss-1628.es-1640;tt1045658-166;tt1045658;scene-166.ss-1628.es-1640.srt;tt1045658_scene_166.mkv;165;1;['Type of plan', 'Look', 'Exp of  emotion'];6
778;tt1045658scene-167.ss-1641.es-1651;tt1045658-167;tt1045658;scene-167.ss-1641.es-1651.srt;tt1045658_scene_167.mp4;-1;0;['Exp of  emotion'];6
779;tt1045658scene-168.ss-1652.es-1663;tt1045658-168;tt1045658;scene-168.ss-1652.es-1663.srt;tt1045658_scene_168.mkv;167;0;['Clothes', 'Posture'];6
786;tt1142988scene-019.ss-0123.es-0123;tt1142988-019;tt1142988;scene-019.ss-0123.es-0123.srt;tt1142988_scene_19.mkv;18;0;['Posture'];7
787;tt1142988scene-020.ss-0124.es-0143;tt1142988-020;tt1142988;scene-020.ss-0124.es-0143.srt;tt1142988_scene_20.mkv;19;0;['Posture'];7
788;tt1142988scene-026.ss-0179.es-0181;tt1142988-026;tt1142988;scene-026.ss-0179.es-0181.srt;tt1142988_scene_26.mkv;25;1;['Activities'];7
789;tt1142988scene-027.ss-0182.es-0184;tt1142988-027;tt1142988;scene-027.ss-0182.es-0184.srt;tt1142988_scene_27.mp4;-1;1;['Activities'];7
790;tt1142988scene-028.ss-0185.es-0199;tt1142988-028;tt1142988;scene-028.ss-0185.es-0199.srt;tt1142988_scene_28.mkv;27;1;['Activities'];7
791;tt1142988scene-029.ss-0200.es-0222;tt1142988-029;tt1142988;scene-029.ss-0200.es-0222.srt;tt1142988_scene_29.mkv;28;1;['Activities'];7
792;tt1142988scene-030.ss-0223.es-0236;tt1142988-030;tt1142988;scene-030.ss-0223.es-0236.srt;tt1142988_scene_30.mkv;29;1;['Activities'];7
793;tt1142988scene-031.ss-0237.es-0256;tt1142988-031;tt1142988;scene-031.ss-0237.es-0256.srt;tt1142988_scene_31.mkv;30;1;['Activities'];7
796;tt1142988scene-038.ss-0306.es-0324;tt1142988-038;tt1142988;scene-038.ss-0306.es-0324.srt;tt1142988_scene_38.mkv;37;1;['Type of plan', 'Body'];7
797;tt1142988scene-039.ss-0325.es-0330;tt1142988-039;tt1142988;scene-039.ss-0325.es-0330.srt;tt1142988_scene_39.mkv;38;1;['Exp of  emotion'];7
798;tt1142988scene-040.ss-0331.es-0346;tt1142988-040;tt1142988;scene-040.ss-0331.es-0346.srt;tt1142988_scene_40.mkv;39;1;['Exp of  emotion'];7
799;tt1142988scene-043.ss-0364.es-0369;tt1142988-043;tt1142988;scene-043.ss-0364.es-0369.srt;tt1142988_scene_43.mkv;42;1;['Body', 'Appearance', 'Clothes', 'Posture'];7
800;tt1142988scene-044.ss-0370.es-0375;tt1142988-044;tt1142988;scene-044.ss-0370.es-0375.srt;tt1142988_scene_44.mkv;43;1;['Body', 'Activities'];7
801;tt1142988scene-045.ss-0376.es-0382;tt1142988-045;tt1142988;scene-045.ss-0376.es-0382.srt;tt1142988_scene_45.mkv;44;1;['Body', 'Activities'];7
802;tt1142988scene-046.ss-0383.es-0391;tt1142988-046;tt1142988;scene-046.ss-0383.es-0391.srt;tt1142988_scene_46.mkv;45;1;['Body', 'Appearance', 'Clothes', 'Posture'];7
803;tt1142988scene-047.ss-0392.es-0396;tt1142988-047;tt1142988;scene-047.ss-0392.es-0396.srt;tt1142988_scene_47.mkv;46;1;['Body'];7
805;tt1142988scene-056.ss-0476.es-0486;tt1142988-056;tt1142988;scene-056.ss-0476.es-0486.srt;tt1142988_scene_56.mkv;55;1;['Clothes', 'Activities'];7
806;tt1142988scene-057.ss-0486.es-0494;tt1142988-057;tt1142988;scene-057.ss-0486.es-0494.srt;tt1142988_scene_57.mkv;56;1;['Clothes', 'Activities'];7
808;tt1142988scene-059.ss-0496.es-0507;tt1142988-059;tt1142988;scene-059.ss-0496.es-0507.srt;tt1142988_scene_59.mkv;58;1;['Appearance', 'Clothes', 'Activities'];7
809;tt1142988scene-060.ss-0508.es-0513;tt1142988-060;tt1142988;scene-060.ss-0508.es-0513.srt;tt1142988_scene_60.mkv;59;1;['Appearance', 'Clothes', 'Activities'];7
810;tt1142988scene-061.ss-0514.es-0520;tt1142988-061;tt1142988;scene-061.ss-0514.es-0520.srt;tt1142988_scene_61.mkv;60;1;['Look'];7
811;tt1142988scene-062.ss-0521.es-0527;tt1142988-062;tt1142988;scene-062.ss-0521.es-0527.srt;tt1142988_scene_62.mkv;61;1;['Look'];7
812;tt1142988scene-063.ss-0528.es-0531;tt1142988-063;tt1142988;scene-063.ss-0528.es-0531.srt;tt1142988_scene_63.mp4;-1;1;['Look'];7
817;tt1142988scene-068.ss-0560.es-0574;tt1142988-068;tt1142988;scene-068.ss-0560.es-0574.srt;tt1142988_scene_68.mkv;67;1;['Posture', 'Look'];7
818;tt1142988scene-069.ss-0575.es-0583;tt1142988-069;tt1142988;scene-069.ss-0575.es-0583.srt;tt1142988_scene_69.mkv;68;1;['Body', 'Posture', 'Look'];7
819;tt1142988scene-070.ss-0584.es-0593;tt1142988-070;tt1142988;scene-070.ss-0584.es-0593.srt;tt1142988_scene_70.mkv;69;1;['Body', 'Posture', 'Look'];7
820;tt1142988scene-077.ss-0635.es-0650;tt1142988-077;tt1142988;scene-077.ss-0635.es-0650.srt;tt1142988_scene_77.mkv;76;1;['Appearance', 'Clothes', 'Activities'];7
821;tt1142988scene-078.ss-0651.es-0657;tt1142988-078;tt1142988;scene-078.ss-0651.es-0657.srt;tt1142988_scene_78.mkv;77;0;['Appearance', 'Clothes'];7
822;tt1142988scene-080.ss-0661.es-0667;tt1142988-080;tt1142988;scene-080.ss-0661.es-0667.srt;tt1142988_scene_80.mkv;79;1;['Appearance', 'Clothes', 'Activities'];7
823;tt1142988scene-081.ss-0668.es-0673;tt1142988-081;tt1142988;scene-081.ss-0668.es-0673.srt;tt1142988_scene_81.mkv;80;1;['Appearance', 'Clothes', 'Activities'];7
824;tt1142988scene-082.ss-0674.es-0678;tt1142988-082;tt1142988;scene-082.ss-0674.es-0678.srt;tt1142988_scene_82.mkv;81;1;['Appearance', 'Clothes', 'Activities'];7
825;tt1142988scene-083.ss-0679.es-0697;tt1142988-083;tt1142988;scene-083.ss-0679.es-0697.srt;tt1142988_scene_83.mkv;82;1;['Appearance', 'Clothes', 'Activities'];7
826;tt1142988scene-084.ss-0698.es-0713;tt1142988-084;tt1142988;scene-084.ss-0698.es-0713.srt;tt1142988_scene_84.mkv;83;1;['Appearance', 'Clothes', 'Activities'];7
827;tt1142988scene-085.ss-0714.es-0730;tt1142988-085;tt1142988;scene-085.ss-0714.es-0730.srt;tt1142988_scene_85.mkv;84;1;['Appearance', 'Clothes', 'Activities'];7
828;tt1142988scene-086.ss-0731.es-0734;tt1142988-086;tt1142988;scene-086.ss-0731.es-0734.srt;tt1142988_scene_86.mkv;85;1;['Appearance', 'Clothes', 'Activities'];7
830;tt1142988scene-088.ss-0749.es-0757;tt1142988-088;tt1142988;scene-088.ss-0749.es-0757.srt;tt1142988_scene_88.mkv;87;1;['Activities'];7
831;tt1142988scene-089.ss-0758.es-0762;tt1142988-089;tt1142988;scene-089.ss-0758.es-0762.srt;tt1142988_scene_89.mkv;88;1;['Body', 'Clothes', 'Look'];7
832;tt1142988scene-090.ss-0763.es-0770;tt1142988-090;tt1142988;scene-090.ss-0763.es-0770.srt;tt1142988_scene_90.mkv;89;1;['Body', 'Clothes', 'Look'];7
837;tt1142988scene-099.ss-0823.es-0828;tt1142988-099;tt1142988;scene-099.ss-0823.es-0828.srt;tt1142988_scene_99.mkv;98;0;['Clothes'];7
844;tt1142988scene-108.ss-0883.es-0909;tt1142988-108;tt1142988;scene-108.ss-0883.es-0909.srt;tt1142988_scene_108.mkv;107;1;['Type of plan', 'Body', 'Clothes', 'Activities'];7
845;tt1142988scene-109.ss-0910.es-0910;tt1142988-109;tt1142988;scene-109.ss-0910.es-0910.srt;tt1142988_scene_109.mkv;108;1;['Type of plan', 'Body', 'Clothes', 'Activities'];7
851;tt1142988scene-135.ss-1113.es-1117;tt1142988-135;tt1142988;scene-135.ss-1113.es-1117.srt;tt1142988_scene_135.mkv;134;1;['Body', 'Clothes'];7
860;tt1193138scene-019.ss-0131.es-0137;tt1193138-019;tt1193138;scene-019.ss-0131.es-0137.srt;tt1193138_scene_19.mkv;18;0;['Activities'];8
867;tt1193138scene-027.ss-0184.es-0186;tt1193138-027;tt1193138;scene-027.ss-0184.es-0186.srt;tt1193138_scene_27.mp4;-1;1;['Type of plan', 'Body', 'Clothes', 'Posture', 'Look'];8
868;tt1193138scene-028.ss-0187.es-0203;tt1193138-028;tt1193138;scene-028.ss-0187.es-0203.srt;tt1193138_scene_28.mkv;27;1;['Body', 'Posture'];8
871;tt1193138scene-032.ss-0251.es-0256;tt1193138-032;tt1193138;scene-032.ss-0251.es-0256.srt;tt1193138_scene_32.mkv;31;1;['Type of plan', 'Body'];8
873;tt1193138scene-044.ss-0329.es-0332;tt1193138-044;tt1193138;scene-044.ss-0329.es-0332.srt;tt1193138_scene_44.mkv;43;1;['Look'];8
874;tt1193138scene-051.ss-0383.es-0385;tt1193138-051;tt1193138;scene-051.ss-0383.es-0385.srt;tt1193138_scene_51.mkv;50;1;['Type of plan', 'Posture', 'Exp of  emotion'];8
875;tt1193138scene-052.ss-0385.es-0390;tt1193138-052;tt1193138;scene-052.ss-0385.es-0390.srt;tt1193138_scene_52.mkv;51;1;['Type of plan', 'Posture', 'Exp of  emotion'];8
876;tt1193138scene-053.ss-0391.es-0398;tt1193138-053;tt1193138;scene-053.ss-0391.es-0398.srt;tt1193138_scene_53.mkv;52;1;['Type of plan', 'Posture', 'Exp of  emotion'];8
879;tt1193138scene-060.ss-0475.es-0478;tt1193138-060;tt1193138;scene-060.ss-0475.es-0478.srt;tt1193138_scene_60.mkv;59;1;['Type of plan', 'Body', 'Appearance', 'Look'];8
884;tt1193138scene-080.ss-0646.es-0663;tt1193138-080;tt1193138;scene-080.ss-0646.es-0663.srt;tt1193138_scene_80.mkv;79;0;['Appearance', 'Posture'];8
885;tt1193138scene-081.ss-0664.es-0671;tt1193138-081;tt1193138;scene-081.ss-0664.es-0671.srt;tt1193138_scene_81.mkv;80;0;['Appearance', 'Posture'];8
891;tt1193138scene-087.ss-0708.es-0720;tt1193138-087;tt1193138;scene-087.ss-0708.es-0720.srt;tt1193138_scene_87.mkv;86;0;['Exp of  emotion'];8
892;tt1193138scene-088.ss-0721.es-0725;tt1193138-088;tt1193138;scene-088.ss-0721.es-0725.srt;tt1193138_scene_88.mp4;-1;0;['Exp of  emotion'];8
893;tt1193138scene-093.ss-0745.es-0746;tt1193138-093;tt1193138;scene-093.ss-0745.es-0746.srt;tt1193138_scene_93.mkv;92;1;['Type of plan', 'Body', 'Posture', 'Activities'];8
894;tt1193138scene-094.ss-0747.es-0747;tt1193138-094;tt1193138;scene-094.ss-0747.es-0747.srt;tt1193138_scene_94.mp4;-1;1;['Type of plan', 'Body', 'Posture', 'Activities'];8
898;tt1193138scene-098.ss-0759.es-0763;tt1193138-098;tt1193138;scene-098.ss-0759.es-0763.srt;tt1193138_scene_98.mkv;97;1;['Type of plan', 'Body', 'Posture', 'Look'];8
899;tt1193138scene-099.ss-0764.es-0764;tt1193138-099;tt1193138;scene-099.ss-0764.es-0764.srt;tt1193138_scene_99.mp4;-1;0;['Body'];8
901;tt1193138scene-101.ss-0779.es-0779;tt1193138-101;tt1193138;scene-101.ss-0779.es-0779.srt;tt1193138_scene_101.mkv;100;0;['Exp of  emotion'];8
902;tt1193138scene-102.ss-0780.es-0799;tt1193138-102;tt1193138;scene-102.ss-0780.es-0799.srt;tt1193138_scene_102.mkv;101;0;['Exp of  emotion'];8
903;tt1193138scene-103.ss-0800.es-0806;tt1193138-103;tt1193138;scene-103.ss-0800.es-0806.srt;tt1193138_scene_103.mkv;102;1;['Posture', 'Exp of  emotion'];8
904;tt1193138scene-104.ss-0806.es-0812;tt1193138-104;tt1193138;scene-104.ss-0806.es-0812.srt;tt1193138_scene_104.mkv;103;1;['Posture', 'Exp of  emotion'];8
905;tt1193138scene-105.ss-0812.es-0814;tt1193138-105;tt1193138;scene-105.ss-0812.es-0814.srt;tt1193138_scene_105.mkv;104;1;['Posture', 'Exp of  emotion'];8
906;tt1193138scene-106.ss-0814.es-0821;tt1193138-106;tt1193138;scene-106.ss-0814.es-0821.srt;tt1193138_scene_106.mkv;105;1;['Posture', 'Exp of  emotion'];8
907;tt1193138scene-110.ss-0895.es-0896;tt1193138-110;tt1193138;scene-110.ss-0895.es-0896.srt;tt1193138_scene_110.mkv;109;1;['Body', 'Appearance', 'Posture'];8
908;tt1193138scene-111.ss-0897.es-0914;tt1193138-111;tt1193138;scene-111.ss-0897.es-0914.srt;tt1193138_scene_111.mkv;110;0;['Activities'];8
909;tt1193138scene-112.ss-0915.es-0918;tt1193138-112;tt1193138;scene-112.ss-0915.es-0918.srt;tt1193138_scene_112.mkv;111;0;['Activities'];8
910;tt1193138scene-113.ss-0918.es-0924;tt1193138-113;tt1193138;scene-113.ss-0918.es-0924.srt;tt1193138_scene_113.mkv;112;0;['Activities'];8
911;tt1193138scene-114.ss-0924.es-0949;tt1193138-114;tt1193138;scene-114.ss-0924.es-0949.srt;tt1193138_scene_114.mkv;113;0;['Activities'];8
912;tt1193138scene-115.ss-0950.es-0956;tt1193138-115;tt1193138;scene-115.ss-0950.es-0956.srt;tt1193138_scene_115.mkv;114;0;['Activities'];8
914;tt1193138scene-117.ss-0965.es-0969;tt1193138-117;tt1193138;scene-117.ss-0965.es-0969.srt;tt1193138_scene_117.mkv;116;1;['Posture'];8
915;tt1193138scene-118.ss-0969.es-0970;tt1193138-118;tt1193138;scene-118.ss-0969.es-0970.srt;tt1193138_scene_118.mkv;117;1;['Posture'];8
916;tt1193138scene-119.ss-0971.es-0983;tt1193138-119;tt1193138;scene-119.ss-0971.es-0983.srt;tt1193138_scene_119.mkv;118;1;['Posture'];8
918;tt1193138scene-121.ss-0987.es-0987;tt1193138-121;tt1193138;scene-121.ss-0987.es-0987.srt;tt1193138_scene_121.mkv;120;1;['Body', 'Posture', 'Activities'];8
921;tt1193138scene-125.ss-1001.es-1002;tt1193138-125;tt1193138;scene-125.ss-1001.es-1002.srt;tt1193138_scene_125.mkv;124;0;['Body'];8
922;tt1193138scene-126.ss-1002.es-1010;tt1193138-126;tt1193138;scene-126.ss-1002.es-1010.srt;tt1193138_scene_126.mkv;-1;0;['Body'];8
923;tt1193138scene-130.ss-1054.es-1058;tt1193138-130;tt1193138;scene-130.ss-1054.es-1058.srt;tt1193138_scene_130.mkv;129;1;['Type of plan', 'Body', 'Look'];8
934;tt1193138scene-157.ss-1221.es-1225;tt1193138-157;tt1193138;scene-157.ss-1221.es-1225.srt;tt1193138_scene_157.mkv;156;0;['Appearance'];8
937;tt1193138scene-160.ss-1242.es-1252;tt1193138-160;tt1193138;scene-160.ss-1242.es-1252.srt;tt1193138_scene_160.mkv;159;0;['Body', 'Clothes'];8
938;tt1193138scene-161.ss-1253.es-1263;tt1193138-161;tt1193138;scene-161.ss-1253.es-1263.srt;tt1193138_scene_161.mkv;160;0;['Body', 'Clothes'];8
939;tt1193138scene-162.ss-1264.es-1273;tt1193138-162;tt1193138;scene-162.ss-1264.es-1273.srt;tt1193138_scene_162.mkv;161;0;['Body', 'Clothes'];8
940;tt1193138scene-163.ss-1274.es-1275;tt1193138-163;tt1193138;scene-163.ss-1274.es-1275.srt;tt1193138_scene_163.mkv;162;0;['Look'];8
941;tt1193138scene-164.ss-1276.es-1292;tt1193138-164;tt1193138;scene-164.ss-1276.es-1292.srt;tt1193138_scene_164.mkv;163;0;['Look'];8
942;tt1193138scene-166.ss-1293.es-1299;tt1193138-166;tt1193138;scene-166.ss-1293.es-1299.srt;tt1193138_scene_166.mkv;165;1;['Exp of  emotion'];8
943;tt1193138scene-167.ss-1299.es-1300;tt1193138-167;tt1193138;scene-167.ss-1299.es-1300.srt;tt1193138_scene_167.mkv;166;1;['Exp of  emotion'];8
950;tt1193138scene-174.ss-1334.es-1351;tt1193138-174;tt1193138;scene-174.ss-1334.es-1351.srt;tt1193138_scene_174.mkv;173;0;['Clothes', 'Exp of  emotion'];8
951;tt1193138scene-175.ss-1352.es-1354;tt1193138-175;tt1193138;scene-175.ss-1352.es-1354.srt;tt1193138_scene_175.mkv;174;1;['Body', 'Appearance', 'Clothes', 'Posture', 'Look', 'Exp of  emotion'];8
952;tt1193138scene-176.ss-1354.es-1382;tt1193138-176;tt1193138;scene-176.ss-1354.es-1382.srt;tt1193138_scene_176.mkv;175;0;['Exp of  emotion'];8
953;tt1193138scene-177.ss-1382.es-1383;tt1193138-177;tt1193138;scene-177.ss-1382.es-1383.srt;tt1193138_scene_177.mkv;176;0;['Exp of  emotion'];8
954;tt1193138scene-178.ss-1384.es-1404;tt1193138-178;tt1193138;scene-178.ss-1384.es-1404.srt;tt1193138_scene_178.mkv;177;0;['Exp of  emotion'];8
955;tt1193138scene-179.ss-1405.es-1406;tt1193138-179;tt1193138;scene-179.ss-1405.es-1406.srt;tt1193138_scene_179.mkv;178;1;['Body', 'Posture', 'Activities', 'Look'];8
956;tt1193138scene-180.ss-1407.es-1408;tt1193138-180;tt1193138;scene-180.ss-1407.es-1408.srt;tt1193138_scene_180.mp4;-1;1;['Body', 'Posture', 'Activities', 'Look'];8
957;tt1193138scene-181.ss-1409.es-1415;tt1193138-181;tt1193138;scene-181.ss-1409.es-1415.srt;tt1193138_scene_181.mkv;180;0;['Exp of  emotion'];8
959;tt1193138scene-183.ss-1438.es-1440;tt1193138-183;tt1193138;scene-183.ss-1438.es-1440.srt;tt1193138_scene_183.mkv;182;1;['Appearance'];8
960;tt1193138scene-184.ss-1441.es-1446;tt1193138-184;tt1193138;scene-184.ss-1441.es-1446.srt;tt1193138_scene_184.mkv;183;1;['Appearance'];8
961;tt1193138scene-185.ss-1447.es-1448;tt1193138-185;tt1193138;scene-185.ss-1447.es-1448.srt;tt1193138_scene_185.mp4;-1;0;['Activities'];8
962;tt1193138scene-186.ss-1449.es-1452;tt1193138-186;tt1193138;scene-186.ss-1449.es-1452.srt;tt1193138_scene_186.mkv;185;0;['Activities'];8
963;tt1193138scene-187.ss-1453.es-1456;tt1193138-187;tt1193138;scene-187.ss-1453.es-1456.srt;tt1193138_scene_187.mkv;186;0;['Activities'];8
964;tt1193138scene-188.ss-1457.es-1464;tt1193138-188;tt1193138;scene-188.ss-1457.es-1464.srt;tt1193138_scene_188.mkv;187;0;['Activities'];8
965;tt1193138scene-189.ss-1465.es-1467;tt1193138-189;tt1193138;scene-189.ss-1465.es-1467.srt;tt1193138_scene_189.mp4;-1;0;['Activities'];8
966;tt1193138scene-190.ss-1468.es-1470;tt1193138-190;tt1193138;scene-190.ss-1468.es-1470.srt;tt1193138_scene_190.mkv;189;0;['Activities'];8
967;tt1193138scene-191.ss-1471.es-1477;tt1193138-191;tt1193138;scene-191.ss-1471.es-1477.srt;tt1193138_scene_191.mkv;190;0;['Posture'];8
980;tt1193138scene-209.ss-1557.es-1564;tt1193138-209;tt1193138;scene-209.ss-1557.es-1564.srt;tt1193138_scene_209.mkv;208;1;['Appearance', 'Activities', 'Exp of  emotion'];8
981;tt1193138scene-210.ss-1564.es-1578;tt1193138-210;tt1193138;scene-210.ss-1564.es-1578.srt;tt1193138_scene_210.mkv;209;1;['Appearance', 'Activities', 'Exp of  emotion'];8
993;tt1454029scene-006.ss-0019.es-0027;tt1454029-006;tt1454029;scene-006.ss-0019.es-0027.srt;tt1454029_scene_6.mp4;5;1;['Type of plan', 'Clothes', 'Activities'];9
996;tt1454029scene-009.ss-0039.es-0065;tt1454029-009;tt1454029;scene-009.ss-0039.es-0065.srt;tt1454029_scene_9.mp4;-1;1;['Clothes', 'Posture'];9
1001;tt1454029scene-014.ss-0094.es-0095;tt1454029-014;tt1454029;scene-014.ss-0094.es-0095.srt;tt1454029_scene_14.mp4;13;0;['Clothes', 'Activities'];9
1002;tt1454029scene-015.ss-0096.es-0105;tt1454029-015;tt1454029;scene-015.ss-0096.es-0105.srt;tt1454029_scene_15.mp4;14;1;['Clothes', 'Posture', 'Activities'];9
1005;tt1454029scene-018.ss-0130.es-0138;tt1454029-018;tt1454029;scene-018.ss-0130.es-0138.srt;tt1454029_scene_18.mp4;17;1;['Body', 'Clothes', 'Posture'];9
1011;tt1454029scene-024.ss-0200.es-0202;tt1454029-024;tt1454029;scene-024.ss-0200.es-0202.srt;tt1454029_scene_24.mp4;23;1;['Body', 'Clothes'];9
1012;tt1454029scene-025.ss-0203.es-0219;tt1454029-025;tt1454029;scene-025.ss-0203.es-0219.srt;tt1454029_scene_25.mp4;24;1;['Body', 'Clothes'];9
1013;tt1454029scene-026.ss-0220.es-0228;tt1454029-026;tt1454029;scene-026.ss-0220.es-0228.srt;tt1454029_scene_26.mp4;25;1;['Body', 'Appearance', 'Clothes'];9
1019;tt1454029scene-035.ss-0335.es-0348;tt1454029-035;tt1454029;scene-035.ss-0335.es-0348.srt;tt1454029_scene_35.mp4;34;1;['Posture', 'Activities'];9
1025;tt1454029scene-041.ss-0392.es-0392;tt1454029-041;tt1454029;scene-041.ss-0392.es-0392.srt;tt1454029_scene_41.mp4;40;0;['Activities'];9
1026;tt1454029scene-042.ss-0393.es-0396;tt1454029-042;tt1454029;scene-042.ss-0393.es-0396.srt;tt1454029_scene_42.mp4;41;0;['Activities'];9
1027;tt1454029scene-043.ss-0397.es-0397;tt1454029-043;tt1454029;scene-043.ss-0397.es-0397.srt;tt1454029_scene_43.mp4;-1;0;['Activities'];9
1028;tt1454029scene-044.ss-0398.es-0403;tt1454029-044;tt1454029;scene-044.ss-0398.es-0403.srt;tt1454029_scene_44.mp4;43;1;['Type of plan', 'Body'];9
1030;tt1454029scene-046.ss-0405.es-0405;tt1454029-046;tt1454029;scene-046.ss-0405.es-0405.srt;tt1454029_scene_46.mp4;45;0;['Activities'];9
1032;tt1454029scene-053.ss-0449.es-0454;tt1454029-053;tt1454029;scene-053.ss-0449.es-0454.srt;tt1454029_scene_53.mp4;52;1;['Posture', 'Activities', 'Exp of  emotion'];9
1033;tt1454029scene-054.ss-0455.es-0460;tt1454029-054;tt1454029;scene-054.ss-0455.es-0460.srt;tt1454029_scene_54.mp4;53;1;['Posture', 'Activities', 'Exp of  emotion'];9
1034;tt1454029scene-055.ss-0461.es-0461;tt1454029-055;tt1454029;scene-055.ss-0461.es-0461.srt;tt1454029_scene_55.mp4;-1;1;['Posture', 'Activities', 'Exp of  emotion'];9
1037;tt1454029scene-063.ss-0559.es-0573;tt1454029-063;tt1454029;scene-063.ss-0559.es-0573.srt;tt1454029_scene_63.mp4;62;1;['Type of plan', 'Body', 'Appearance', 'Clothes'];9
1038;tt1454029scene-064.ss-0574.es-0583;tt1454029-064;tt1454029;scene-064.ss-0574.es-0583.srt;tt1454029_scene_64.mp4;63;1;['Body', 'Appearance', 'Clothes', 'Posture', 'Activities'];9
1039;tt1454029scene-065.ss-0584.es-0602;tt1454029-065;tt1454029;scene-065.ss-0584.es-0602.srt;tt1454029_scene_65.mp4;64;1;['Type of plan', 'Body', 'Appearance', 'Exp of  emotion'];9
1040;tt1454029scene-066.ss-0603.es-0603;tt1454029-066;tt1454029;scene-066.ss-0603.es-0603.srt;tt1454029_scene_66.mp4;-1;1;['Type of plan', 'Body', 'Appearance', 'Exp of  emotion'];9
1046;tt1454029scene-073.ss-0668.es-0700;tt1454029-073;tt1454029;scene-073.ss-0668.es-0700.srt;tt1454029_scene_73.mp4;72;0;['Activities'];9
1047;tt1454029scene-074.ss-0701.es-0702;tt1454029-074;tt1454029;scene-074.ss-0701.es-0702.srt;tt1454029_scene_74.mp4;-1;0;['Activities'];9
1048;tt1454029scene-075.ss-0703.es-0709;tt1454029-075;tt1454029;scene-075.ss-0703.es-0709.srt;tt1454029_scene_75.mp4;74;0;['Activities'];9
1049;tt1454029scene-076.ss-0710.es-0717;tt1454029-076;tt1454029;scene-076.ss-0710.es-0717.srt;tt1454029_scene_76.mp4;75;1;['Appearance', 'Activities'];9
1050;tt1454029scene-077.ss-0718.es-0723;tt1454029-077;tt1454029;scene-077.ss-0718.es-0723.srt;tt1454029_scene_77.mp4;76;1;['Appearance', 'Activities'];9
1051;tt1454029scene-078.ss-0724.es-0725;tt1454029-078;tt1454029;scene-078.ss-0724.es-0725.srt;tt1454029_scene_78.mp4;77;1;['Appearance', 'Activities'];9
1052;tt1454029scene-079.ss-0726.es-0732;tt1454029-079;tt1454029;scene-079.ss-0726.es-0732.srt;tt1454029_scene_79.mp4;78;1;['Clothes'];9
1053;tt1454029scene-080.ss-0733.es-0759;tt1454029-080;tt1454029;scene-080.ss-0733.es-0759.srt;tt1454029_scene_80.mp4;79;1;['Clothes'];9
1054;tt1454029scene-081.ss-0760.es-0760;tt1454029-081;tt1454029;scene-081.ss-0760.es-0760.srt;tt1454029_scene_81.mp4;80;1;['Clothes'];9
1056;tt1454029scene-083.ss-0784.es-0792;tt1454029-083;tt1454029;scene-083.ss-0784.es-0792.srt;tt1454029_scene_83.mp4;82;0;['Activities'];9
1057;tt1454029scene-084.ss-0793.es-0803;tt1454029-084;tt1454029;scene-084.ss-0793.es-0803.srt;tt1454029_scene_84.mp4;83;0;['Activities'];9
