;clip;id;movie;srt_name;video_name;graph_number;label;reason;fold
412;tt0212338scene-102.ss-1099.es-1107;tt0212338-102;tt0212338;scene-102.ss-1099.es-1107.srt;tt0212338_scene_102.mp4;-1;EN_HN;[];5
413;tt0212338scene-103.ss-1108.es-1118;tt0212338-103;tt0212338;scene-103.ss-1108.es-1118.srt;tt0212338_scene_103.avi;102;EN_HN;[];2
414;tt0212338scene-104.ss-1119.es-1119;tt0212338-104;tt0212338;scene-104.ss-1119.es-1119.srt;tt0212338_scene_104.avi;103;EN_HN;[];2
415;tt0212338scene-105.ss-1120.es-1126;tt0212338-105;tt0212338;scene-105.ss-1120.es-1126.srt;tt0212338_scene_105.mp4;-1;EN_HN;[];4
416;tt0212338scene-106.ss-1127.es-1130;tt0212338-106;tt0212338;scene-106.ss-1127.es-1130.srt;tt0212338_scene_106.avi;105;EN_HN;[];8
417;tt0212338scene-107.ss-1131.es-1140;tt0212338-107;tt0212338;scene-107.ss-1131.es-1140.srt;tt0212338_scene_107.mp4;-1;EN_HN;[];1
418;tt0212338scene-108.ss-1141.es-1144;tt0212338-108;tt0212338;scene-108.ss-1141.es-1144.srt;tt0212338_scene_108.avi;-1;EN_HN;[];1
419;tt0212338scene-109.ss-1145.es-1151;tt0212338-109;tt0212338;scene-109.ss-1145.es-1151.srt;tt0212338_scene_109.avi;108;EN_HN;[];5
420;tt0212338scene-110.ss-1152.es-1196;tt0212338-110;tt0212338;scene-110.ss-1152.es-1196.srt;tt0212338_scene_110.avi;109;EN_HN;[];2
421;tt0212338scene-111.ss-1197.es-1203;tt0212338-111;tt0212338;scene-111.ss-1197.es-1203.srt;tt0212338_scene_111.avi;110;EN_HN;[];8
422;tt0212338scene-112.ss-1204.es-1204;tt0212338-112;tt0212338;scene-112.ss-1204.es-1204.srt;tt0212338_scene_112.mp4;-1;EN_HN;[];5
423;tt0212338scene-113.ss-1205.es-1216;tt0212338-113;tt0212338;scene-113.ss-1205.es-1216.srt;tt0212338_scene_113.avi;112;EN_HN;[];6
424;tt0212338scene-114.ss-1217.es-1229;tt0212338-114;tt0212338;scene-114.ss-1217.es-1229.srt;tt0212338_scene_114.avi;113;EN_HN;[];5
425;tt0212338scene-115.ss-1230.es-1236;tt0212338-115;tt0212338;scene-115.ss-1230.es-1236.srt;tt0212338_scene_115.avi;114;EN_HN;[];1
426;tt0212338scene-116.ss-1237.es-1240;tt0212338-116;tt0212338;scene-116.ss-1237.es-1240.srt;tt0212338_scene_116.mp4;-1;EN_HN;[];0
427;tt0212338scene-117.ss-1241.es-1247;tt0212338-117;tt0212338;scene-117.ss-1241.es-1247.srt;tt0212338_scene_117.avi;116;EN_HN;[];1
428;tt0212338scene-118.ss-1248.es-1256;tt0212338-118;tt0212338;scene-118.ss-1248.es-1256.srt;tt0212338_scene_118.avi;117;EN_HN;[];9
429;tt0212338scene-119.ss-1257.es-1278;tt0212338-119;tt0212338;scene-119.ss-1257.es-1278.srt;tt0212338_scene_119.avi;118;EN_HN;[];4
431;tt0212338scene-121.ss-1283.es-1283;tt0212338-121;tt0212338;scene-121.ss-1283.es-1283.srt;tt0212338_scene_121.avi;120;EN_HN;['Activities'];1
432;tt0212338scene-122.ss-1284.es-1289;tt0212338-122;tt0212338;scene-122.ss-1284.es-1289.srt;tt0212338_scene_122.avi;121;EN_HN;['Activities'];4
433;tt0212338scene-123.ss-1290.es-1297;tt0212338-123;tt0212338;scene-123.ss-1290.es-1297.srt;tt0212338_scene_123.avi;122;EN_HN;['Activities'];8
434;tt0212338scene-124.ss-1298.es-1301;tt0212338-124;tt0212338;scene-124.ss-1298.es-1301.srt;tt0212338_scene_124.mp4;-1;EN_HN;['Activities'];9
435;tt0212338scene-125.ss-1302.es-1315;tt0212338-125;tt0212338;scene-125.ss-1302.es-1315.srt;tt0212338_scene_125.avi;124;EN_HN;['Activities'];1
436;tt0212338scene-126.ss-1316.es-1327;tt0212338-126;tt0212338;scene-126.ss-1316.es-1327.srt;tt0212338_scene_126.avi;125;EN_HN;['Activities'];2
437;tt0212338scene-127.ss-1328.es-1343;tt0212338-127;tt0212338;scene-127.ss-1328.es-1343.srt;tt0212338_scene_127.avi;126;EN_HN;['Activities'];3
438;tt0212338scene-128.ss-1344.es-1347;tt0212338-128;tt0212338;scene-128.ss-1344.es-1347.srt;tt0212338_scene_128.avi;127;EN_HN;['Activities'];0
439;tt0212338scene-129.ss-1348.es-1353;tt0212338-129;tt0212338;scene-129.ss-1348.es-1353.srt;tt0212338_scene_129.avi;128;EN_HN;['Activities'];3
440;tt0212338scene-130.ss-1354.es-1356;tt0212338-130;tt0212338;scene-130.ss-1354.es-1356.srt;tt0212338_scene_130.avi;129;EN_HN;['Activities'];1
441;tt0212338scene-131.ss-1357.es-1358;tt0212338-131;tt0212338;scene-131.ss-1357.es-1358.srt;tt0212338_scene_131.avi;130;EN_HN;['Activities'];8
442;tt0212338scene-132.ss-1359.es-1373;tt0212338-132;tt0212338;scene-132.ss-1359.es-1373.srt;tt0212338_scene_132.avi;131;EN_HN;['Activities'];2
443;tt0212338scene-133.ss-1374.es-1380;tt0212338-133;tt0212338;scene-133.ss-1374.es-1380.srt;tt0212338_scene_133.avi;132;EN_HN;['Activities'];3
444;tt0212338scene-134.ss-1381.es-1386;tt0212338-134;tt0212338;scene-134.ss-1381.es-1386.srt;tt0212338_scene_134.avi;133;EN_HN;['Activities'];0
445;tt0212338scene-135.ss-1387.es-1400;tt0212338-135;tt0212338;scene-135.ss-1387.es-1400.srt;tt0212338_scene_135.avi;-1;EN_HN;['Activities'];7
446;tt0212338scene-136.ss-1401.es-1407;tt0212338-136;tt0212338;scene-136.ss-1401.es-1407.srt;tt0212338_scene_136.avi;-1;EN_HN;['Activities'];5
447;tt0212338scene-137.ss-1408.es-1408;tt0212338-137;tt0212338;scene-137.ss-1408.es-1408.srt;tt0212338_scene_137.avi;-1;EN_HN;['Activities'];0
448;tt0212338scene-138.ss-1409.es-1418;tt0212338-138;tt0212338;scene-138.ss-1409.es-1418.srt;tt0212338_scene_138.avi;137;EN_HN;['Activities'];8
449;tt0212338scene-145.ss-1523.es-1523;tt0212338-145;tt0212338;scene-145.ss-1523.es-1523.srt;tt0212338_scene_145.mp4;-1;EN_HN;['Clothes', 'Exp of  emotion'];5
450;tt0212338scene-146.ss-1524.es-1532;tt0212338-146;tt0212338;scene-146.ss-1524.es-1532.srt;tt0212338_scene_146.avi;145;EN_HN;['Clothes', 'Exp of  emotion'];4
451;tt0212338scene-147.ss-1533.es-1535;tt0212338-147;tt0212338;scene-147.ss-1533.es-1535.srt;tt0212338_scene_147.mp4;-1;EN_HN;['Clothes', 'Exp of  emotion'];6
452;tt0212338scene-148.ss-1536.es-1538;tt0212338-148;tt0212338;scene-148.ss-1536.es-1538.srt;tt0212338_scene_148.mp4;-1;EN_HN;['Clothes', 'Exp of  emotion'];7
454;tt0212338scene-160.ss-1631.es-1647;tt0212338-160;tt0212338;scene-160.ss-1631.es-1647.srt;tt0212338_scene_160.avi;159;EN_HN;[];8
455;tt0212338scene-161.ss-1648.es-1650;tt0212338-161;tt0212338;scene-161.ss-1648.es-1650.srt;tt0212338_scene_161.avi;160;EN_HN;[];9
456;tt0212338scene-162.ss-1651.es-1693;tt0212338-162;tt0212338;scene-162.ss-1651.es-1693.srt;tt0212338_scene_162.avi;-1;EN_HN;[];9
457;tt0212338scene-163.ss-1694.es-1712;tt0212338-163;tt0212338;scene-163.ss-1694.es-1712.srt;tt0212338_scene_163.avi;162;EN_HN;['Activities'];2
458;tt0212338scene-164.ss-1713.es-1715;tt0212338-164;tt0212338;scene-164.ss-1713.es-1715.srt;tt0212338_scene_164.avi;163;EN_HN;['Activities'];5
459;tt0212338scene-165.ss-1716.es-1734;tt0212338-165;tt0212338;scene-165.ss-1716.es-1734.srt;tt0212338_scene_165.avi;164;EN_HN;['Activities'];5
460;tt0212338scene-166.ss-1735.es-1738;tt0212338-166;tt0212338;scene-166.ss-1735.es-1738.srt;tt0212338_scene_166.avi;165;EN_HN;['Activities'];9
461;tt0212338scene-167.ss-1739.es-1741;tt0212338-167;tt0212338;scene-167.ss-1739.es-1741.srt;tt0212338_scene_167.avi;166;EN_HN;[];7
462;tt0212338scene-169.ss-1766.es-1767;tt0212338-169;tt0212338;scene-169.ss-1766.es-1767.srt;tt0212338_scene_169.mp4;-1;EN_HN;[];7
464;tt0467406scene-003.ss-0016.es-0040;tt0467406-003;tt0467406;scene-003.ss-0016.es-0040.srt;tt0467406_scene_3.mp4;-1;EN_HN;[];2
466;tt0467406scene-007.ss-0067.es-0078;tt0467406-007;tt0467406;scene-007.ss-0067.es-0078.srt;tt0467406_scene_7.mp4;-1;EN_HN;[];5
467;tt0467406scene-008.ss-0078.es-0101;tt0467406-008;tt0467406;scene-008.ss-0078.es-0101.srt;tt0467406_scene_8.avi;7;S;['Body', 'Appearance', 'Clothes'];9
468;tt0467406scene-009.ss-0102.es-0104;tt0467406-009;tt0467406;scene-009.ss-0102.es-0104.srt;tt0467406_scene_9.avi;8;S;['Body', 'Appearance', 'Clothes'];3
469;tt0467406scene-010.ss-0105.es-0110;tt0467406-010;tt0467406;scene-010.ss-0105.es-0110.srt;tt0467406_scene_10.avi;9;EN_HN;[];8
470;tt0467406scene-011.ss-0111.es-0117;tt0467406-011;tt0467406;scene-011.ss-0111.es-0117.srt;tt0467406_scene_11.mp4;-1;S;['Type of plan', 'Body'];2
471;tt0467406scene-012.ss-0118.es-0125;tt0467406-012;tt0467406;scene-012.ss-0118.es-0125.srt;tt0467406_scene_12.avi;11;S;['Type of plan', 'Body', 'Posture', 'Look'];8
472;tt0467406scene-013.ss-0125.es-0126;tt0467406-013;tt0467406;scene-013.ss-0125.es-0126.srt;tt0467406_scene_13.avi;-1;S;['Type of plan', 'Body', 'Look'];4
474;tt0467406scene-017.ss-0146.es-0155;tt0467406-017;tt0467406;scene-017.ss-0146.es-0155.srt;tt0467406_scene_17.avi;16;S;['Clothes', 'Posture'];3
475;tt0467406scene-018.ss-0156.es-0157;tt0467406-018;tt0467406;scene-018.ss-0156.es-0157.srt;tt0467406_scene_18.avi;17;S;['Body', 'Appearance', 'Clothes', 'Posture', 'Look', 'Exp of  emotion'];5
476;tt0467406scene-019.ss-0158.es-0159;tt0467406-019;tt0467406;scene-019.ss-0158.es-0159.srt;tt0467406_scene_19.avi;18;S;['Body', 'Appearance', 'Clothes', 'Posture', 'Look', 'Exp of  emotion'];9
477;tt0467406scene-025.ss-0185.es-0187;tt0467406-025;tt0467406;scene-025.ss-0185.es-0187.srt;tt0467406_scene_25.avi;24;S;['Type of plan', 'Body', 'Look', 'Exp of  emotion'];9
478;tt0467406scene-026.ss-0187.es-0187;tt0467406-026;tt0467406;scene-026.ss-0187.es-0187.srt;tt0467406_scene_26.avi;-1;EN_HN;[];7
479;tt0467406scene-027.ss-0188.es-0198;tt0467406-027;tt0467406;scene-027.ss-0188.es-0198.srt;tt0467406_scene_27.mp4;-1;EN_HN;[];6
480;tt0467406scene-028.ss-0199.es-0215;tt0467406-028;tt0467406;scene-028.ss-0199.es-0215.srt;tt0467406_scene_28.avi;27;EN_HN;[];3
484;tt0467406scene-037.ss-0289.es-0292;tt0467406-037;tt0467406;scene-037.ss-0289.es-0292.srt;tt0467406_scene_37.avi;-1;EN_HN;['Posture'];2
485;tt0467406scene-038.ss-0293.es-0309;tt0467406-038;tt0467406;scene-038.ss-0293.es-0309.srt;tt0467406_scene_38.avi;37;EN_HN;['Clothes'];0
490;tt0467406scene-058.ss-0496.es-0504;tt0467406-058;tt0467406;scene-058.ss-0496.es-0504.srt;tt0467406_scene_58.avi;57;EN_HN;[];3
491;tt0467406scene-062.ss-0533.es-0535;tt0467406-062;tt0467406;scene-062.ss-0533.es-0535.srt;tt0467406_scene_62.mp4;-1;S;['Type of plan', 'Activities'];6
492;tt0467406scene-063.ss-0536.es-0537;tt0467406-063;tt0467406;scene-063.ss-0536.es-0537.srt;tt0467406_scene_63.avi;62;S;['Type of plan', 'Activities'];7
493;tt0467406scene-064.ss-0538.es-0544;tt0467406-064;tt0467406;scene-064.ss-0538.es-0544.srt;tt0467406_scene_64.avi;-1;S;['Type of plan', 'Look'];7
494;tt0467406scene-065.ss-0545.es-0551;tt0467406-065;tt0467406;scene-065.ss-0545.es-0551.srt;tt0467406_scene_65.avi;64;EN_HN;[];1
495;tt0467406scene-070.ss-0594.es-0598;tt0467406-070;tt0467406;scene-070.ss-0594.es-0598.srt;tt0467406_scene_70.mp4;-1;EN_HN;['Type of plan'];0
496;tt0467406scene-071.ss-0599.es-0616;tt0467406-071;tt0467406;scene-071.ss-0599.es-0616.srt;tt0467406_scene_71.avi;70;EN_HN;[];7
497;tt0467406scene-072.ss-0617.es-0619;tt0467406-072;tt0467406;scene-072.ss-0617.es-0619.srt;tt0467406_scene_72.avi;71;EN_HN;[];0
498;tt0467406scene-073.ss-0620.es-0632;tt0467406-073;tt0467406;scene-073.ss-0620.es-0632.srt;tt0467406_scene_73.avi;72;EN_HN;[];2
499;tt0467406scene-074.ss-0632.es-0640;tt0467406-074;tt0467406;scene-074.ss-0632.es-0640.srt;tt0467406_scene_74.avi;-1;EN_HN;[];0
502;tt0467406scene-088.ss-0747.es-0751;tt0467406-088;tt0467406;scene-088.ss-0747.es-0751.srt;tt0467406_scene_88.avi;87;EN_HN;['Activities'];7
503;tt0467406scene-089.ss-0752.es-0756;tt0467406-089;tt0467406;scene-089.ss-0752.es-0756.srt;tt0467406_scene_89.avi;88;EN_HN;['Look'];7
504;tt0467406scene-090.ss-0756.es-0765;tt0467406-090;tt0467406;scene-090.ss-0756.es-0765.srt;tt0467406_scene_90.avi;89;EN_HN;['Look'];7
505;tt0467406scene-091.ss-0765.es-0769;tt0467406-091;tt0467406;scene-091.ss-0765.es-0769.srt;tt0467406_scene_91.avi;90;EN_HN;['Look'];4
506;tt0467406scene-092.ss-0769.es-0775;tt0467406-092;tt0467406;scene-092.ss-0769.es-0775.srt;tt0467406_scene_92.avi;91;EN_HN;['Look'];5
511;tt0467406scene-097.ss-0795.es-0796;tt0467406-097;tt0467406;scene-097.ss-0795.es-0796.srt;tt0467406_scene_97.avi;-1;S;['Look'];8
512;tt0467406scene-098.ss-0797.es-0799;tt0467406-098;tt0467406;scene-098.ss-0797.es-0799.srt;tt0467406_scene_98.mp4;-1;S;['Look'];1
513;tt0467406scene-099.ss-0799.es-0812;tt0467406-099;tt0467406;scene-099.ss-0799.es-0812.srt;tt0467406_scene_99.avi;98;EN_HN;[];9
514;tt0467406scene-103.ss-0833.es-0839;tt0467406-103;tt0467406;scene-103.ss-0833.es-0839.srt;tt0467406_scene_103.avi;102;EN_HN;['Exp of  emotion'];9
515;tt0467406scene-104.ss-0841.es-0872;tt0467406-104;tt0467406;scene-104.ss-0841.es-0872.srt;tt0467406_scene_104.avi;103;EN_HN;['Exp of  emotion'];2
516;tt0467406scene-105.ss-0873.es-0876;tt0467406-105;tt0467406;scene-105.ss-0873.es-0876.srt;tt0467406_scene_105.mp4;-1;S;['Appearance', 'Activities'];0
518;tt0467406scene-107.ss-0878.es-0886;tt0467406-107;tt0467406;scene-107.ss-0878.es-0886.srt;tt0467406_scene_107.avi;106;S;['Body', 'Posture'];4
519;tt0467406scene-108.ss-0886.es-0891;tt0467406-108;tt0467406;scene-108.ss-0886.es-0891.srt;tt0467406_scene_108.avi;107;S;['Type of plan', 'Body', 'Posture', 'Activities', 'Look', 'Exp of  emotion'];7
520;tt0467406scene-109.ss-0891.es-0900;tt0467406-109;tt0467406;scene-109.ss-0891.es-0900.srt;tt0467406_scene_109.avi;108;S;['Type of plan', 'Body', 'Posture', 'Activities', 'Look', 'Exp of  emotion'];8
521;tt0467406scene-110.ss-0901.es-0912;tt0467406-110;tt0467406;scene-110.ss-0901.es-0912.srt;tt0467406_scene_110.avi;109;S;['Type of plan', 'Body', 'Posture', 'Activities', 'Look', 'Exp of  emotion'];0
522;tt0467406scene-117.ss-0968.es-0973;tt0467406-117;tt0467406;scene-117.ss-0968.es-0973.srt;tt0467406_scene_117.mp4;-1;EN_HN;['Exp of  emotion'];7
523;tt0467406scene-118.ss-0974.es-0975;tt0467406-118;tt0467406;scene-118.ss-0974.es-0975.srt;tt0467406_scene_118.mp4;-1;EN_HN;[];2
524;tt0467406scene-119.ss-0975.es-0979;tt0467406-119;tt0467406;scene-119.ss-0975.es-0979.srt;tt0467406_scene_119.avi;118;EN_HN;[];2
525;tt0467406scene-126.ss-1025.es-1028;tt0467406-126;tt0467406;scene-126.ss-1025.es-1028.srt;tt0467406_scene_126.avi;125;EN_HN;[];6
526;tt0467406scene-127.ss-1029.es-1029;tt0467406-127;tt0467406;scene-127.ss-1029.es-1029.srt;tt0467406_scene_127.mp4;-1;EN_HN;[];2
529;tt0467406scene-130.ss-1038.es-1043;tt0467406-130;tt0467406;scene-130.ss-1038.es-1043.srt;tt0467406_scene_130.avi;-1;EN_HN;['Exp of  emotion'];6
530;tt0467406scene-131.ss-1043.es-1055;tt0467406-131;tt0467406;scene-131.ss-1043.es-1055.srt;tt0467406_scene_131.avi;130;EN_HN;['Look'];3
532;tt0467406scene-133.ss-1065.es-1070;tt0467406-133;tt0467406;scene-133.ss-1065.es-1070.srt;tt0467406_scene_133.avi;132;EN_HN;['Activities'];6
533;tt0467406scene-134.ss-1071.es-1071;tt0467406-134;tt0467406;scene-134.ss-1071.es-1071.srt;tt0467406_scene_134.avi;133;EN_HN;['Activities'];6
534;tt0467406scene-135.ss-1072.es-1075;tt0467406-135;tt0467406;scene-135.ss-1072.es-1075.srt;tt0467406_scene_135.avi;134;EN_HN;['Activities', 'Exp of  emotion'];3
535;tt0467406scene-136.ss-1076.es-1082;tt0467406-136;tt0467406;scene-136.ss-1076.es-1082.srt;tt0467406_scene_136.avi;135;EN_HN;['Activities', 'Exp of  emotion'];2
536;tt0467406scene-137.ss-1083.es-1083;tt0467406-137;tt0467406;scene-137.ss-1083.es-1083.srt;tt0467406_scene_137.avi;136;EN_HN;['Activities'];6
537;tt0467406scene-138.ss-1084.es-1085;tt0467406-138;tt0467406;scene-138.ss-1084.es-1085.srt;tt0467406_scene_138.avi;137;EN_HN;['Posture'];8
538;tt0467406scene-139.ss-1085.es-1088;tt0467406-139;tt0467406;scene-139.ss-1085.es-1088.srt;tt0467406_scene_139.avi;138;EN_HN;['Posture'];8
539;tt0467406scene-140.ss-1089.es-1089;tt0467406-140;tt0467406;scene-140.ss-1089.es-1089.srt;tt0467406_scene_140.avi;139;EN_HN;['Exp of  emotion'];1
540;tt0467406scene-141.ss-1090.es-1093;tt0467406-141;tt0467406;scene-141.ss-1090.es-1093.srt;tt0467406_scene_141.avi;140;EN_HN;['Activities'];3
541;tt0467406scene-142.ss-1093.es-1095;tt0467406-142;tt0467406;scene-142.ss-1093.es-1095.srt;tt0467406_scene_142.avi;-1;EN_HN;['Activities'];2
542;tt0467406scene-143.ss-1095.es-1097;tt0467406-143;tt0467406;scene-143.ss-1095.es-1097.srt;tt0467406_scene_143.avi;142;EN_HN;['Activities'];7
543;tt0467406scene-144.ss-1097.es-1098;tt0467406-144;tt0467406;scene-144.ss-1097.es-1098.srt;tt0467406_scene_144.mp4;-1;EN_HN;['Activities'];1
545;tt0467406scene-146.ss-1100.es-1105;tt0467406-146;tt0467406;scene-146.ss-1100.es-1105.srt;tt0467406_scene_146.mp4;-1;EN_HN;['Clothes', 'Activities'];8
546;tt0467406scene-147.ss-1105.es-1105;tt0467406-147;tt0467406;scene-147.ss-1105.es-1105.srt;tt0467406_scene_147.avi;146;EN_HN;['Clothes', 'Activities'];0
547;tt0467406scene-148.ss-1106.es-1106;tt0467406-148;tt0467406;scene-148.ss-1106.es-1106.srt;tt0467406_scene_148.mp4;-1;EN_HN;[];7
548;tt0822832scene-001.ss-0001.es-0004;tt0822832-001;tt0822832;scene-001.ss-0001.es-0004.srt;;0;EN_HN;[];0
549;tt0822832scene-002.ss-0005.es-0015;tt0822832-002;tt0822832;scene-002.ss-0005.es-0015.srt;tt0822832_scene_2.mp4;1;EN_HN;[];7
551;tt0822832scene-004.ss-0032.es-0043;tt0822832-004;tt0822832;scene-004.ss-0032.es-0043.srt;;3;EN_HN;[];9
552;tt0822832scene-005.ss-0044.es-0050;tt0822832-005;tt0822832;scene-005.ss-0044.es-0050.srt;tt0822832_scene_5.mp4;4;EN_HN;['Appearance', 'Activities'];4
553;tt0822832scene-006.ss-0051.es-0052;tt0822832-006;tt0822832;scene-006.ss-0051.es-0052.srt;;-1;EN_HN;['Appearance', 'Activities'];5
554;tt0822832scene-007.ss-0053.es-0075;tt0822832-007;tt0822832;scene-007.ss-0053.es-0075.srt;tt0822832_scene_7.mp4;6;EN_HN;[];0
555;tt0822832scene-008.ss-0076.es-0085;tt0822832-008;tt0822832;scene-008.ss-0076.es-0085.srt;tt0822832_scene_8.mp4;7;S;['Type of plan', 'Body', 'Clothes'];8
556;tt0822832scene-009.ss-0086.es-0088;tt0822832-009;tt0822832;scene-009.ss-0086.es-0088.srt;;-1;EN_HN;['Activities'];3
557;tt0822832scene-010.ss-0089.es-0096;tt0822832-010;tt0822832;scene-010.ss-0089.es-0096.srt;tt0822832_scene_10.mp4;9;S;['Type of plan', 'Body', 'Clothes'];9
558;tt0822832scene-011.ss-0097.es-0120;tt0822832-011;tt0822832;scene-011.ss-0097.es-0120.srt;tt0822832_scene_11.mp4;10;S;['Look'];2
559;tt0822832scene-012.ss-0121.es-0144;tt0822832-012;tt0822832;scene-012.ss-0121.es-0144.srt;tt0822832_scene_12.mp4;11;EN_HN;['Type of plan'];6
560;tt0822832scene-013.ss-0145.es-0151;tt0822832-013;tt0822832;scene-013.ss-0145.es-0151.srt;tt0822832_scene_13.mp4;12;EN_HN;['Clothes'];3
561;tt0822832scene-014.ss-0152.es-0172;tt0822832-014;tt0822832;scene-014.ss-0152.es-0172.srt;tt0822832_scene_14.mp4;13;EN_HN;[];1
562;tt0822832scene-015.ss-0173.es-0181;tt0822832-015;tt0822832;scene-015.ss-0173.es-0181.srt;tt0822832_scene_15.mp4;14;EN_HN;[];5
563;tt0822832scene-016.ss-0182.es-0211;tt0822832-016;tt0822832;scene-016.ss-0182.es-0211.srt;;-1;EN_HN;[];8
564;tt0822832scene-017.ss-0212.es-0222;tt0822832-017;tt0822832;scene-017.ss-0212.es-0222.srt;tt0822832_scene_17.mp4;16;EN_HN;['Activities'];3
566;tt0822832scene-019.ss-0234.es-0248;tt0822832-019;tt0822832;scene-019.ss-0234.es-0248.srt;tt0822832_scene_19.mp4;18;S;['Body', 'Clothes', 'Activities'];1
568;tt0822832scene-021.ss-0276.es-0289;tt0822832-021;tt0822832;scene-021.ss-0276.es-0289.srt;tt0822832_scene_21.mp4;20;EN_HN;['Clothes'];2
569;tt0822832scene-022.ss-0290.es-0306;tt0822832-022;tt0822832;scene-022.ss-0290.es-0306.srt;tt0822832_scene_22.mp4;21;EN_HN;['Activities'];7
570;tt0822832scene-023.ss-0307.es-0308;tt0822832-023;tt0822832;scene-023.ss-0307.es-0308.srt;tt0822832_scene_23.mp4;22;EN_HN;['Activities'];5
571;tt0822832scene-024.ss-0309.es-0312;tt0822832-024;tt0822832;scene-024.ss-0309.es-0312.srt;;-1;EN_HN;['Activities'];8
572;tt0822832scene-025.ss-0313.es-0356;tt0822832-025;tt0822832;scene-025.ss-0313.es-0356.srt;tt0822832_scene_25.mp4;24;EN_HN;['Clothes'];9
575;tt0822832scene-031.ss-0426.es-0449;tt0822832-031;tt0822832;scene-031.ss-0426.es-0449.srt;tt0822832_scene_31.mp4;30;EN_HN;[];5
579;tt0822832scene-040.ss-0685.es-0688;tt0822832-040;tt0822832;scene-040.ss-0685.es-0688.srt;tt0822832_scene_40.mp4;39;EN_HN;['Clothes'];9
580;tt0822832scene-041.ss-0689.es-0712;tt0822832-041;tt0822832;scene-041.ss-0689.es-0712.srt;tt0822832_scene_41.mp4;40;S;['Type of plan', 'Body', 'Posture'];0
581;tt0822832scene-042.ss-0713.es-0742;tt0822832-042;tt0822832;scene-042.ss-0713.es-0742.srt;tt0822832_scene_42.mp4;41;EN_HN;['Exp of  emotion'];5
582;tt0822832scene-043.ss-0743.es-0759;tt0822832-043;tt0822832;scene-043.ss-0743.es-0759.srt;tt0822832_scene_43.mp4;42;EN_HN;['Exp of  emotion'];7
583;tt0822832scene-045.ss-0761.es-0765;tt0822832-045;tt0822832;scene-045.ss-0761.es-0765.srt;tt0822832_scene_45.mp4;44;EN_HN;['Exp of  emotion'];8
584;tt0822832scene-046.ss-0766.es-0782;tt0822832-046;tt0822832;scene-046.ss-0766.es-0782.srt;tt0822832_scene_46.mp4;45;EN_HN;[];0
585;tt0822832scene-047.ss-0783.es-0807;tt0822832-047;tt0822832;scene-047.ss-0783.es-0807.srt;tt0822832_scene_47.mp4;46;S;['Type of plan', 'Body', 'Appearance', 'Clothes', 'Activities'];5
586;tt0822832scene-048.ss-0808.es-0829;tt0822832-048;tt0822832;scene-048.ss-0808.es-0829.srt;tt0822832_scene_48.mp4;47;EN_HN;['Body', 'Appearance'];6
587;tt0822832scene-049.ss-0830.es-0839;tt0822832-049;tt0822832;scene-049.ss-0830.es-0839.srt;tt0822832_scene_49.mp4;48;EN_HN;['Body', 'Appearance'];3
588;tt0822832scene-050.ss-0840.es-0840;tt0822832-050;tt0822832;scene-050.ss-0840.es-0840.srt;;-1;EN_HN;[];3
589;tt0822832scene-051.ss-0841.es-0849;tt0822832-051;tt0822832;scene-051.ss-0841.es-0849.srt;tt0822832_scene_51.mp4;50;EN_HN;[];0
590;tt0822832scene-052.ss-0850.es-0862;tt0822832-052;tt0822832;scene-052.ss-0850.es-0862.srt;;-1;EN_HN;[];7
591;tt0822832scene-053.ss-0863.es-0865;tt0822832-053;tt0822832;scene-053.ss-0863.es-0865.srt;tt0822832_scene_53.mp4;52;EN_HN;['Body', 'Activities'];8
592;tt0822832scene-054.ss-0866.es-0907;tt0822832-054;tt0822832;scene-054.ss-0866.es-0907.srt;;-1;EN_HN;[];1
593;tt0822832scene-056.ss-0913.es-0916;tt0822832-056;tt0822832;scene-056.ss-0913.es-0916.srt;;-1;S;['Body', 'Clothes', 'Activities', 'Exp of  emotion'];3
594;tt0822832scene-057.ss-0917.es-0924;tt0822832-057;tt0822832;scene-057.ss-0917.es-0924.srt;tt0822832_scene_57.mp4;56;S;['Body', 'Clothes', 'Activities', 'Exp of  emotion'];6
595;tt0822832scene-058.ss-0925.es-0925;tt0822832-058;tt0822832;scene-058.ss-0925.es-0925.srt;tt0822832_scene_58.mp4;57;S;['Body', 'Clothes', 'Activities', 'Exp of  emotion'];5
596;tt0822832scene-059.ss-0926.es-0926;tt0822832-059;tt0822832;scene-059.ss-0926.es-0926.srt;;-1;EN_HN;['Activities'];2
597;tt0822832scene-060.ss-0927.es-0929;tt0822832-060;tt0822832;scene-060.ss-0927.es-0929.srt;tt0822832_scene_60.mp4;59;EN_HN;['Activities'];5
598;tt0822832scene-061.ss-0930.es-0930;tt0822832-061;tt0822832;scene-061.ss-0930.es-0930.srt;;-1;EN_HN;['Activities'];8
599;tt0822832scene-063.ss-0958.es-0972;tt0822832-063;tt0822832;scene-063.ss-0958.es-0972.srt;tt0822832_scene_63.mp4;62;EN_HN;[];5
602;tt0822832scene-067.ss-0988.es-0995;tt0822832-067;tt0822832;scene-067.ss-0988.es-0995.srt;;-1;EN_HN;['Activities'];0
605;tt0822832scene-071.ss-1007.es-1021;tt0822832-071;tt0822832;scene-071.ss-1007.es-1021.srt;tt0822832_scene_71.mp4;70;EN_HN;[];7
607;tt0822832scene-074.ss-1063.es-1080;tt0822832-074;tt0822832;scene-074.ss-1063.es-1080.srt;tt0822832_scene_74.mp4;73;EN_HN;[];9
