;clip;id;movie;srt_name;video_name;graph_number;label;reason;fold
588;tt0822832scene-050.ss-0840.es-0840;tt0822832-050;tt0822832;scene-050.ss-0840.es-0840.srt;;-1;Easy Neg;[];6
589;tt0822832scene-051.ss-0841.es-0849;tt0822832-051;tt0822832;scene-051.ss-0841.es-0849.srt;tt0822832_scene_51.mp4;50;Easy Neg;[];4
590;tt0822832scene-052.ss-0850.es-0862;tt0822832-052;tt0822832;scene-052.ss-0850.es-0862.srt;;-1;Easy Neg;[];2
592;tt0822832scene-054.ss-0866.es-0907;tt0822832-054;tt0822832;scene-054.ss-0866.es-0907.srt;;-1;Easy Neg;[];2
593;tt0822832scene-056.ss-0913.es-0916;tt0822832-056;tt0822832;scene-056.ss-0913.es-0916.srt;;-1;Sure;['Body', 'Clothes', 'Activities', 'Exp of  emotion'];0
594;tt0822832scene-057.ss-0917.es-0924;tt0822832-057;tt0822832;scene-057.ss-0917.es-0924.srt;tt0822832_scene_57.mp4;56;Sure;['Body', 'Clothes', 'Activities', 'Exp of  emotion'];4
595;tt0822832scene-058.ss-0925.es-0925;tt0822832-058;tt0822832;scene-058.ss-0925.es-0925.srt;tt0822832_scene_58.mp4;57;Sure;['Body', 'Clothes', 'Activities', 'Exp of  emotion'];5
599;tt0822832scene-063.ss-0958.es-0972;tt0822832-063;tt0822832;scene-063.ss-0958.es-0972.srt;tt0822832_scene_63.mp4;62;Easy Neg;[];6
605;tt0822832scene-071.ss-1007.es-1021;tt0822832-071;tt0822832;scene-071.ss-1007.es-1021.srt;tt0822832_scene_71.mp4;70;Easy Neg;[];2
607;tt0822832scene-074.ss-1063.es-1080;tt0822832-074;tt0822832;scene-074.ss-1063.es-1080.srt;tt0822832_scene_74.mp4;73;Easy Neg;[];2
610;tt0822832scene-079.ss-1133.es-1150;tt0822832-079;tt0822832;scene-079.ss-1133.es-1150.srt;tt0822832_scene_79.mp4;78;Easy Neg;[];0
611;tt0822832scene-080.ss-1151.es-1161;tt0822832-080;tt0822832;scene-080.ss-1151.es-1161.srt;tt0822832_scene_80.mp4;79;Sure;['Type of plan', 'Body', 'Clothes'];3
612;tt0822832scene-081.ss-1162.es-1173;tt0822832-081;tt0822832;scene-081.ss-1162.es-1173.srt;tt0822832_scene_81.mp4;80;Sure;['Type of plan', 'Body', 'Clothes'];2
613;tt0822832scene-082.ss-1174.es-1193;tt0822832-082;tt0822832;scene-082.ss-1174.es-1193.srt;tt0822832_scene_82.mp4;81;Sure;['Type of plan', 'Body', 'Clothes'];7
614;tt0822832scene-083.ss-1194.es-1212;tt0822832-083;tt0822832;scene-083.ss-1194.es-1212.srt;tt0822832_scene_83.mp4;82;Sure;['Type of plan', 'Body', 'Clothes'];7
617;tt0822832scene-086.ss-1221.es-1254;tt0822832-086;tt0822832;scene-086.ss-1221.es-1254.srt;tt0822832_scene_86.mp4;85;Sure;['Type of plan', 'Body', 'Look'];5
618;tt0822832scene-087.ss-1255.es-1255;tt0822832-087;tt0822832;scene-087.ss-1255.es-1255.srt;;-1;Sure;['Type of plan', 'Body', 'Clothes', 'Posture', 'Activities', 'Look', 'Exp of  emotion'];4
619;tt0822832scene-088.ss-1256.es-1266;tt0822832-088;tt0822832;scene-088.ss-1256.es-1266.srt;tt0822832_scene_88.mp4;87;Easy Neg;[];8
624;tt0822832scene-093.ss-1293.es-1299;tt0822832-093;tt0822832;scene-093.ss-1293.es-1299.srt;;-1;Easy Neg;[];4
625;tt0822832scene-094.ss-1300.es-1304;tt0822832-094;tt0822832;scene-094.ss-1300.es-1304.srt;tt0822832_scene_94.mp4;93;Easy Neg;[];3
628;tt0822832scene-097.ss-1338.es-1347;tt0822832-097;tt0822832;scene-097.ss-1338.es-1347.srt;tt0822832_scene_97.mp4;96;Easy Neg;[];8
631;tt0822832scene-100.ss-1362.es-1384;tt0822832-100;tt0822832;scene-100.ss-1362.es-1384.srt;tt0822832_scene_100.mp4;99;Easy Neg;[];3
633;tt0822832scene-102.ss-1387.es-1398;tt0822832-102;tt0822832;scene-102.ss-1387.es-1398.srt;tt0822832_scene_102.mp4;101;Easy Neg;[];2
634;tt0822832scene-103.ss-1399.es-1401;tt0822832-103;tt0822832;scene-103.ss-1399.es-1401.srt;;-1;Easy Neg;[];0
635;tt0822832scene-104.ss-1402.es-1429;tt0822832-104;tt0822832;scene-104.ss-1402.es-1429.srt;tt0822832_scene_104.mp4;103;Easy Neg;[];2
636;tt0822832scene-105.ss-1430.es-1435;tt0822832-105;tt0822832;scene-105.ss-1430.es-1435.srt;;-1;Easy Neg;[];2
637;tt0822832scene-106.ss-1436.es-1443;tt0822832-106;tt0822832;scene-106.ss-1436.es-1443.srt;tt0822832_scene_106.mp4;105;Easy Neg;[];0
638;tt0822832scene-107.ss-1444.es-1448;tt0822832-107;tt0822832;scene-107.ss-1444.es-1448.srt;;-1;Easy Neg;[];4
639;tt0822832scene-108.ss-1449.es-1456;tt0822832-108;tt0822832;scene-108.ss-1449.es-1456.srt;tt0822832_scene_108.mp4;107;Easy Neg;[];3
640;tt0822832scene-109.ss-1457.es-1458;tt0822832-109;tt0822832;scene-109.ss-1457.es-1458.srt;;-1;Easy Neg;[];4
641;tt0822832scene-110.ss-1459.es-1475;tt0822832-110;tt0822832;scene-110.ss-1459.es-1475.srt;tt0822832_scene_110.mp4;109;Easy Neg;[];9
642;tt0822832scene-111.ss-1476.es-1481;tt0822832-111;tt0822832;scene-111.ss-1476.es-1481.srt;tt0822832_scene_111.mp4;110;Sure;['Type of plan', 'Body', 'Clothes'];7
643;tt0822832scene-112.ss-1482.es-1485;tt0822832-112;tt0822832;scene-112.ss-1482.es-1485.srt;tt0822832_scene_112.mp4;111;Sure;['Type of plan', 'Body', 'Clothes'];5
644;tt0822832scene-113.ss-1486.es-1493;tt0822832-113;tt0822832;scene-113.ss-1486.es-1493.srt;tt0822832_scene_113.mp4;112;Sure;['Type of plan', 'Body'];7
645;tt0822832scene-114.ss-1494.es-1519;tt0822832-114;tt0822832;scene-114.ss-1494.es-1519.srt;tt0822832_scene_114.mp4;113;Easy Neg;[];9
646;tt0822832scene-115.ss-1520.es-1521;tt0822832-115;tt0822832;scene-115.ss-1520.es-1521.srt;;-1;Easy Neg;[];2
647;tt0822832scene-116.ss-1522.es-1537;tt0822832-116;tt0822832;scene-116.ss-1522.es-1537.srt;tt0822832_scene_116.mp4;115;Easy Neg;[];3
648;tt0822832scene-117.ss-1538.es-1540;tt0822832-117;tt0822832;scene-117.ss-1538.es-1540.srt;;-1;Easy Neg;[];1
651;tt0822832scene-120.ss-1570.es-1615;tt0822832-120;tt0822832;scene-120.ss-1570.es-1615.srt;;-1;Easy Neg;[];4
652;tt1045658scene-001.ss-0001.es-0001;tt1045658-001;tt1045658;scene-001.ss-0001.es-0001.srt;tt1045658_scene_1.mp4;-1;Easy Neg;[];5
653;tt1045658scene-002.ss-0002.es-0007;tt1045658-002;tt1045658;scene-002.ss-0002.es-0007.srt;tt1045658_scene_2.mkv;1;Easy Neg;[];9
654;tt1045658scene-003.ss-0008.es-0008;tt1045658-003;tt1045658;scene-003.ss-0008.es-0008.srt;tt1045658_scene_3.mp4;2;Easy Neg;[];6
655;tt1045658scene-004.ss-0009.es-0014;tt1045658-004;tt1045658;scene-004.ss-0009.es-0014.srt;tt1045658_scene_4.mkv;3;Easy Neg;[];1
656;tt1045658scene-005.ss-0015.es-0017;tt1045658-005;tt1045658;scene-005.ss-0015.es-0017.srt;tt1045658_scene_5.mkv;4;Easy Neg;[];8
664;tt1045658scene-019.ss-0107.es-0123;tt1045658-019;tt1045658;scene-019.ss-0107.es-0123.srt;tt1045658_scene_19.mkv;18;Sure;['Activities'];7
665;tt1045658scene-021.ss-0138.es-0144;tt1045658-021;tt1045658;scene-021.ss-0138.es-0144.srt;tt1045658_scene_21.mkv;20;Easy Neg;[];6
668;tt1045658scene-024.ss-0176.es-0195;tt1045658-024;tt1045658;scene-024.ss-0176.es-0195.srt;tt1045658_scene_24.mkv;23;Sure;['Type of plan', 'Body', 'Look'];7
669;tt1045658scene-025.ss-0196.es-0203;tt1045658-025;tt1045658;scene-025.ss-0196.es-0203.srt;tt1045658_scene_25.mkv;24;Easy Neg;[];4
679;tt1045658scene-040.ss-0325.es-0335;tt1045658-040;tt1045658;scene-040.ss-0325.es-0335.srt;tt1045658_scene_40.mkv;39;Sure;['Type of plan', 'Body', 'Posture', 'Look'];0
680;tt1045658scene-041.ss-0336.es-0353;tt1045658-041;tt1045658;scene-041.ss-0336.es-0353.srt;tt1045658_scene_41.mkv;40;Sure;['Type of plan', 'Body', 'Clothes', 'Look'];2
682;tt1045658scene-045.ss-0388.es-0393;tt1045658-045;tt1045658;scene-045.ss-0388.es-0393.srt;tt1045658_scene_45.mkv;44;Easy Neg;[];0
683;tt1045658scene-046.ss-0394.es-0400;tt1045658-046;tt1045658;scene-046.ss-0394.es-0400.srt;tt1045658_scene_46.mkv;45;Easy Neg;[];2
684;tt1045658scene-047.ss-0401.es-0413;tt1045658-047;tt1045658;scene-047.ss-0401.es-0413.srt;tt1045658_scene_47.mkv;46;Sure;['Activities'];5
685;tt1045658scene-048.ss-0414.es-0418;tt1045658-048;tt1045658;scene-048.ss-0414.es-0418.srt;tt1045658_scene_48.mkv;47;Sure;['Posture', 'Exp of  emotion'];4
686;tt1045658scene-049.ss-0419.es-0432;tt1045658-049;tt1045658;scene-049.ss-0419.es-0432.srt;tt1045658_scene_49.mkv;48;Sure;['Posture', 'Exp of  emotion'];8
687;tt1045658scene-050.ss-0433.es-0440;tt1045658-050;tt1045658;scene-050.ss-0433.es-0440.srt;tt1045658_scene_50.mkv;49;Sure;['Posture', 'Exp of  emotion'];2
690;tt1045658scene-053.ss-0470.es-0482;tt1045658-053;tt1045658;scene-053.ss-0470.es-0482.srt;tt1045658_scene_53.mkv;52;Sure;['Body', 'Appearance', 'Activities'];5
691;tt1045658scene-054.ss-0483.es-0503;tt1045658-054;tt1045658;scene-054.ss-0483.es-0503.srt;tt1045658_scene_54.mkv;53;Sure;['Body', 'Appearance', 'Activities'];7
692;tt1045658scene-055.ss-0504.es-0514;tt1045658-055;tt1045658;scene-055.ss-0504.es-0514.srt;tt1045658_scene_55.mkv;54;Easy Neg;[];5
693;tt1045658scene-056.ss-0515.es-0537;tt1045658-056;tt1045658;scene-056.ss-0515.es-0537.srt;tt1045658_scene_56.mkv;55;Easy Neg;[];8
696;tt1045658scene-064.ss-0599.es-0602;tt1045658-064;tt1045658;scene-064.ss-0599.es-0602.srt;tt1045658_scene_64.mkv;63;Easy Neg;[];5
697;tt1045658scene-065.ss-0603.es-0608;tt1045658-065;tt1045658;scene-065.ss-0603.es-0608.srt;tt1045658_scene_65.mkv;64;Easy Neg;[];3
698;tt1045658scene-066.ss-0609.es-0613;tt1045658-066;tt1045658;scene-066.ss-0609.es-0613.srt;tt1045658_scene_66.mkv;65;Easy Neg;[];4
699;tt1045658scene-067.ss-0614.es-0621;tt1045658-067;tt1045658;scene-067.ss-0614.es-0621.srt;tt1045658_scene_67.mkv;66;Sure;['Type of plan', 'Posture', 'Look'];7
701;tt1045658scene-069.ss-0624.es-0635;tt1045658-069;tt1045658;scene-069.ss-0624.es-0635.srt;tt1045658_scene_69.mkv;68;Sure;['Body', 'Clothes'];0
702;tt1045658scene-070.ss-0636.es-0642;tt1045658-070;tt1045658;scene-070.ss-0636.es-0642.srt;tt1045658_scene_70.mkv;69;Sure;['Body', 'Clothes'];1
703;tt1045658scene-071.ss-0643.es-0648;tt1045658-071;tt1045658;scene-071.ss-0643.es-0648.srt;tt1045658_scene_71.mkv;70;Sure;['Body', 'Clothes'];6
705;tt1045658scene-073.ss-0668.es-0671;tt1045658-073;tt1045658;scene-073.ss-0668.es-0671.srt;tt1045658_scene_73.mkv;72;Sure;['Body', 'Appearance', 'Clothes'];6
706;tt1045658scene-074.ss-0672.es-0692;tt1045658-074;tt1045658;scene-074.ss-0672.es-0692.srt;tt1045658_scene_74.mkv;73;Sure;['Body', 'Appearance', 'Clothes'];1
707;tt1045658scene-075.ss-0693.es-0703;tt1045658-075;tt1045658;scene-075.ss-0693.es-0703.srt;tt1045658_scene_75.mkv;74;Sure;['Type of plan', 'Body', 'Appearance', 'Clothes'];6
708;tt1045658scene-076.ss-0704.es-0708;tt1045658-076;tt1045658;scene-076.ss-0704.es-0708.srt;tt1045658_scene_76.mkv;75;Sure;['Type of plan', 'Body', 'Appearance', 'Clothes'];6
710;tt1045658scene-078.ss-0720.es-0731;tt1045658-078;tt1045658;scene-078.ss-0720.es-0731.srt;tt1045658_scene_78.mkv;77;Sure;['Posture'];0
711;tt1045658scene-079.ss-0732.es-0739;tt1045658-079;tt1045658;scene-079.ss-0732.es-0739.srt;tt1045658_scene_79.mkv;78;Sure;['Type of plan', 'Body', 'Appearance'];7
712;tt1045658scene-080.ss-0740.es-0754;tt1045658-080;tt1045658;scene-080.ss-0740.es-0754.srt;tt1045658_scene_80.mkv;79;Sure;['Activities'];3
713;tt1045658scene-081.ss-0755.es-0770;tt1045658-081;tt1045658;scene-081.ss-0755.es-0770.srt;tt1045658_scene_81.mkv;80;Sure;['Activities'];1
716;tt1045658scene-087.ss-0830.es-0835;tt1045658-087;tt1045658;scene-087.ss-0830.es-0835.srt;tt1045658_scene_87.mkv;86;Sure;['Type of plan', 'Look'];7
720;tt1045658scene-093.ss-0900.es-0914;tt1045658-093;tt1045658;scene-093.ss-0900.es-0914.srt;tt1045658_scene_93.mkv;92;Easy Neg;[];2
724;tt1045658scene-100.ss-0964.es-0969;tt1045658-100;tt1045658;scene-100.ss-0964.es-0969.srt;tt1045658_scene_100.mp4;99;Sure;['Type of plan', 'Body'];7
725;tt1045658scene-101.ss-0970.es-0980;tt1045658-101;tt1045658;scene-101.ss-0970.es-0980.srt;tt1045658_scene_101.mkv;100;Sure;['Type of plan', 'Body'];4
726;tt1045658scene-102.ss-0981.es-0985;tt1045658-102;tt1045658;scene-102.ss-0981.es-0985.srt;tt1045658_scene_102.mp4;101;Sure;['Body', 'Look'];5
727;tt1045658scene-103.ss-0986.es-0994;tt1045658-103;tt1045658;scene-103.ss-0986.es-0994.srt;tt1045658_scene_103.mkv;102;Sure;['Type of plan', 'Body', 'Appearance', 'Posture', 'Look'];2
730;tt1045658scene-106.ss-1016.es-1032;tt1045658-106;tt1045658;scene-106.ss-1016.es-1032.srt;tt1045658_scene_106.mkv;105;Sure;['Body', 'Clothes', 'Posture', 'Activities', 'Look'];8
731;tt1045658scene-107.ss-1033.es-1046;tt1045658-107;tt1045658;scene-107.ss-1033.es-1046.srt;tt1045658_scene_107.mkv;106;Sure;['Type of plan', 'Clothes', 'Posture'];8
732;tt1045658scene-108.ss-1047.es-1053;tt1045658-108;tt1045658;scene-108.ss-1047.es-1053.srt;tt1045658_scene_108.mkv;107;Easy Neg;[];4
733;tt1045658scene-109.ss-1054.es-1057;tt1045658-109;tt1045658;scene-109.ss-1054.es-1057.srt;tt1045658_scene_109.mkv;108;Easy Neg;[];4
736;tt1045658scene-116.ss-1121.es-1123;tt1045658-116;tt1045658;scene-116.ss-1121.es-1123.srt;tt1045658_scene_116.mp4;-1;Sure;['Type of plan', 'Body', 'Look'];5
737;tt1045658scene-118.ss-1127.es-1138;tt1045658-118;tt1045658;scene-118.ss-1127.es-1138.srt;tt1045658_scene_118.mkv;117;Sure;['Type of plan', 'Body', 'Clothes', 'Posture', 'Look'];5
740;tt1045658scene-126.ss-1209.es-1219;tt1045658-126;tt1045658;scene-126.ss-1209.es-1219.srt;tt1045658_scene_126.mkv;125;Sure;['Look'];3
741;tt1045658scene-127.ss-1220.es-1241;tt1045658-127;tt1045658;scene-127.ss-1220.es-1241.srt;tt1045658_scene_127.mkv;126;Sure;['Look'];9
750;tt1045658scene-139.ss-1381.es-1397;tt1045658-139;tt1045658;scene-139.ss-1381.es-1397.srt;tt1045658_scene_139.mkv;138;Sure;['Type of plan', 'Body', 'Appearance', 'Clothes', 'Posture', 'Activities', 'Look'];3
751;tt1045658scene-140.ss-1398.es-1403;tt1045658-140;tt1045658;scene-140.ss-1398.es-1403.srt;tt1045658_scene_140.mkv;139;Easy Neg;[];5
754;tt1045658scene-143.ss-1420.es-1425;tt1045658-143;tt1045658;scene-143.ss-1420.es-1425.srt;tt1045658_scene_143.mp4;142;Sure;['Type of plan', 'Body', 'Look'];2
755;tt1045658scene-144.ss-1426.es-1427;tt1045658-144;tt1045658;scene-144.ss-1426.es-1427.srt;tt1045658_scene_144.mkv;143;Sure;['Type of plan', 'Body', 'Look'];7
756;tt1045658scene-145.ss-1428.es-1429;tt1045658-145;tt1045658;scene-145.ss-1428.es-1429.srt;tt1045658_scene_145.mp4;144;Sure;['Type of plan', 'Look'];3
757;tt1045658scene-146.ss-1430.es-1431;tt1045658-146;tt1045658;scene-146.ss-1430.es-1431.srt;tt1045658_scene_146.mkv;145;Sure;['Type of plan', 'Look'];1
758;tt1045658scene-147.ss-1432.es-1434;tt1045658-147;tt1045658;scene-147.ss-1432.es-1434.srt;tt1045658_scene_147.mp4;146;Sure;['Type of plan', 'Look'];3
759;tt1045658scene-148.ss-1435.es-1440;tt1045658-148;tt1045658;scene-148.ss-1435.es-1440.srt;tt1045658_scene_148.mkv;147;Sure;['Type of plan', 'Body', 'Look'];9
760;tt1045658scene-149.ss-1441.es-1444;tt1045658-149;tt1045658;scene-149.ss-1441.es-1444.srt;tt1045658_scene_149.mp4;-1;Sure;['Type of plan', 'Body', 'Look'];2
761;tt1045658scene-150.ss-1445.es-1445;tt1045658-150;tt1045658;scene-150.ss-1445.es-1445.srt;tt1045658_scene_150.mp4;149;Sure;['Type of plan', 'Body', 'Look'];8
762;tt1045658scene-151.ss-1446.es-1447;tt1045658-151;tt1045658;scene-151.ss-1446.es-1447.srt;tt1045658_scene_151.mkv;150;Sure;['Type of plan', 'Body', 'Look'];7
763;tt1045658scene-152.ss-1448.es-1452;tt1045658-152;tt1045658;scene-152.ss-1448.es-1452.srt;tt1045658_scene_152.mp4;151;Sure;['Type of plan', 'Body', 'Look'];5
764;tt1045658scene-153.ss-1453.es-1458;tt1045658-153;tt1045658;scene-153.ss-1453.es-1458.srt;tt1045658_scene_153.mkv;152;Sure;['Type of plan', 'Body', 'Look'];6
765;tt1045658scene-154.ss-1459.es-1462;tt1045658-154;tt1045658;scene-154.ss-1459.es-1462.srt;tt1045658_scene_154.mp4;153;Easy Neg;[];5
767;tt1045658scene-156.ss-1468.es-1491;tt1045658-156;tt1045658;scene-156.ss-1468.es-1491.srt;tt1045658_scene_156.mkv;155;Sure;['Body', 'Appearance', 'Clothes', 'Posture', 'Activities', 'Exp of  emotion'];4
768;tt1045658scene-157.ss-1492.es-1535;tt1045658-157;tt1045658;scene-157.ss-1492.es-1535.srt;tt1045658_scene_157.mkv;156;Sure;['Body', 'Appearance', 'Clothes', 'Posture', 'Activities'];1
769;tt1045658scene-158.ss-1536.es-1556;tt1045658-158;tt1045658;scene-158.ss-1536.es-1556.srt;tt1045658_scene_158.mkv;157;Sure;['Body', 'Clothes', 'Posture', 'Activities'];6
771;tt1045658scene-160.ss-1579.es-1583;tt1045658-160;tt1045658;scene-160.ss-1579.es-1583.srt;tt1045658_scene_160.mkv;159;Sure;['Type of plan', 'Posture', 'Activities', 'Look'];1
773;tt1045658scene-162.ss-1599.es-1601;tt1045658-162;tt1045658;scene-162.ss-1599.es-1601.srt;tt1045658_scene_162.mkv;161;Sure;['Type of plan'];3
774;tt1045658scene-163.ss-1602.es-1605;tt1045658-163;tt1045658;scene-163.ss-1602.es-1605.srt;tt1045658_scene_163.mkv;162;Sure;['Type of plan'];6
775;tt1045658scene-164.ss-1606.es-1616;tt1045658-164;tt1045658;scene-164.ss-1606.es-1616.srt;tt1045658_scene_164.mkv;163;Sure;['Type of plan'];9
776;tt1045658scene-165.ss-1617.es-1627;tt1045658-165;tt1045658;scene-165.ss-1617.es-1627.srt;tt1045658_scene_165.mkv;164;Sure;['Type of plan', 'Look', 'Exp of  emotion'];7
777;tt1045658scene-166.ss-1628.es-1640;tt1045658-166;tt1045658;scene-166.ss-1628.es-1640.srt;tt1045658_scene_166.mkv;165;Sure;['Type of plan', 'Look', 'Exp of  emotion'];0
780;tt1045658scene-169.ss-1664.es-1664;tt1045658-169;tt1045658;scene-169.ss-1664.es-1664.srt;;-1;Easy Neg;[];5
782;tt1142988scene-005.ss-0011.es-0014;tt1142988-005;tt1142988;scene-005.ss-0011.es-0014.srt;tt1142988_scene_5.mkv;4;Easy Neg;[];0
783;tt1142988scene-006.ss-0015.es-0026;tt1142988-006;tt1142988;scene-006.ss-0015.es-0026.srt;tt1142988_scene_6.mkv;5;Easy Neg;[];4
784;tt1142988scene-007.ss-0027.es-0032;tt1142988-007;tt1142988;scene-007.ss-0027.es-0032.srt;tt1142988_scene_7.mkv;6;Easy Neg;[];9
785;tt1142988scene-008.ss-0033.es-0040;tt1142988-008;tt1142988;scene-008.ss-0033.es-0040.srt;tt1142988_scene_8.mkv;7;Easy Neg;[];1
788;tt1142988scene-026.ss-0179.es-0181;tt1142988-026;tt1142988;scene-026.ss-0179.es-0181.srt;tt1142988_scene_26.mkv;25;Sure;['Activities'];4
789;tt1142988scene-027.ss-0182.es-0184;tt1142988-027;tt1142988;scene-027.ss-0182.es-0184.srt;tt1142988_scene_27.mp4;-1;Sure;['Activities'];6
790;tt1142988scene-028.ss-0185.es-0199;tt1142988-028;tt1142988;scene-028.ss-0185.es-0199.srt;tt1142988_scene_28.mkv;27;Sure;['Activities'];0
791;tt1142988scene-029.ss-0200.es-0222;tt1142988-029;tt1142988;scene-029.ss-0200.es-0222.srt;tt1142988_scene_29.mkv;28;Sure;['Activities'];9
792;tt1142988scene-030.ss-0223.es-0236;tt1142988-030;tt1142988;scene-030.ss-0223.es-0236.srt;tt1142988_scene_30.mkv;29;Sure;['Activities'];1
793;tt1142988scene-031.ss-0237.es-0256;tt1142988-031;tt1142988;scene-031.ss-0237.es-0256.srt;tt1142988_scene_31.mkv;30;Sure;['Activities'];6
794;tt1142988scene-032.ss-0257.es-0263;tt1142988-032;tt1142988;scene-032.ss-0257.es-0263.srt;tt1142988_scene_32.mkv;31;Easy Neg;[];6
795;tt1142988scene-033.ss-0263.es-0272;tt1142988-033;tt1142988;scene-033.ss-0263.es-0272.srt;tt1142988_scene_33.mkv;32;Easy Neg;[];2
796;tt1142988scene-038.ss-0306.es-0324;tt1142988-038;tt1142988;scene-038.ss-0306.es-0324.srt;tt1142988_scene_38.mkv;37;Sure;['Type of plan', 'Body'];7
797;tt1142988scene-039.ss-0325.es-0330;tt1142988-039;tt1142988;scene-039.ss-0325.es-0330.srt;tt1142988_scene_39.mkv;38;Sure;['Exp of  emotion'];4
798;tt1142988scene-040.ss-0331.es-0346;tt1142988-040;tt1142988;scene-040.ss-0331.es-0346.srt;tt1142988_scene_40.mkv;39;Sure;['Exp of  emotion'];9
799;tt1142988scene-043.ss-0364.es-0369;tt1142988-043;tt1142988;scene-043.ss-0364.es-0369.srt;tt1142988_scene_43.mkv;42;Sure;['Body', 'Appearance', 'Clothes', 'Posture'];9
800;tt1142988scene-044.ss-0370.es-0375;tt1142988-044;tt1142988;scene-044.ss-0370.es-0375.srt;tt1142988_scene_44.mkv;43;Sure;['Body', 'Activities'];2
801;tt1142988scene-045.ss-0376.es-0382;tt1142988-045;tt1142988;scene-045.ss-0376.es-0382.srt;tt1142988_scene_45.mkv;44;Sure;['Body', 'Activities'];8
802;tt1142988scene-046.ss-0383.es-0391;tt1142988-046;tt1142988;scene-046.ss-0383.es-0391.srt;tt1142988_scene_46.mkv;45;Sure;['Body', 'Appearance', 'Clothes', 'Posture'];8
803;tt1142988scene-047.ss-0392.es-0396;tt1142988-047;tt1142988;scene-047.ss-0392.es-0396.srt;tt1142988_scene_47.mkv;46;Sure;['Body'];9
805;tt1142988scene-056.ss-0476.es-0486;tt1142988-056;tt1142988;scene-056.ss-0476.es-0486.srt;tt1142988_scene_56.mkv;55;Sure;['Clothes', 'Activities'];0
806;tt1142988scene-057.ss-0486.es-0494;tt1142988-057;tt1142988;scene-057.ss-0486.es-0494.srt;tt1142988_scene_57.mkv;56;Sure;['Clothes', 'Activities'];5
807;tt1142988scene-058.ss-0495.es-0495;tt1142988-058;tt1142988;scene-058.ss-0495.es-0495.srt;;-1;Sure;['Clothes', 'Activities'];0
808;tt1142988scene-059.ss-0496.es-0507;tt1142988-059;tt1142988;scene-059.ss-0496.es-0507.srt;tt1142988_scene_59.mkv;58;Sure;['Appearance', 'Clothes', 'Activities'];0
809;tt1142988scene-060.ss-0508.es-0513;tt1142988-060;tt1142988;scene-060.ss-0508.es-0513.srt;tt1142988_scene_60.mkv;59;Sure;['Appearance', 'Clothes', 'Activities'];0
810;tt1142988scene-061.ss-0514.es-0520;tt1142988-061;tt1142988;scene-061.ss-0514.es-0520.srt;tt1142988_scene_61.mkv;60;Sure;['Look'];0
811;tt1142988scene-062.ss-0521.es-0527;tt1142988-062;tt1142988;scene-062.ss-0521.es-0527.srt;tt1142988_scene_62.mkv;61;Sure;['Look'];9
812;tt1142988scene-063.ss-0528.es-0531;tt1142988-063;tt1142988;scene-063.ss-0528.es-0531.srt;tt1142988_scene_63.mp4;-1;Sure;['Look'];9
817;tt1142988scene-068.ss-0560.es-0574;tt1142988-068;tt1142988;scene-068.ss-0560.es-0574.srt;tt1142988_scene_68.mkv;67;Sure;['Posture', 'Look'];7
818;tt1142988scene-069.ss-0575.es-0583;tt1142988-069;tt1142988;scene-069.ss-0575.es-0583.srt;tt1142988_scene_69.mkv;68;Sure;['Body', 'Posture', 'Look'];6
819;tt1142988scene-070.ss-0584.es-0593;tt1142988-070;tt1142988;scene-070.ss-0584.es-0593.srt;tt1142988_scene_70.mkv;69;Sure;['Body', 'Posture', 'Look'];1
820;tt1142988scene-077.ss-0635.es-0650;tt1142988-077;tt1142988;scene-077.ss-0635.es-0650.srt;tt1142988_scene_77.mkv;76;Sure;['Appearance', 'Clothes', 'Activities'];1
822;tt1142988scene-080.ss-0661.es-0667;tt1142988-080;tt1142988;scene-080.ss-0661.es-0667.srt;tt1142988_scene_80.mkv;79;Sure;['Appearance', 'Clothes', 'Activities'];4
823;tt1142988scene-081.ss-0668.es-0673;tt1142988-081;tt1142988;scene-081.ss-0668.es-0673.srt;tt1142988_scene_81.mkv;80;Sure;['Appearance', 'Clothes', 'Activities'];2
824;tt1142988scene-082.ss-0674.es-0678;tt1142988-082;tt1142988;scene-082.ss-0674.es-0678.srt;tt1142988_scene_82.mkv;81;Sure;['Appearance', 'Clothes', 'Activities'];6
825;tt1142988scene-083.ss-0679.es-0697;tt1142988-083;tt1142988;scene-083.ss-0679.es-0697.srt;tt1142988_scene_83.mkv;82;Sure;['Appearance', 'Clothes', 'Activities'];8
826;tt1142988scene-084.ss-0698.es-0713;tt1142988-084;tt1142988;scene-084.ss-0698.es-0713.srt;tt1142988_scene_84.mkv;83;Sure;['Appearance', 'Clothes', 'Activities'];8
827;tt1142988scene-085.ss-0714.es-0730;tt1142988-085;tt1142988;scene-085.ss-0714.es-0730.srt;tt1142988_scene_85.mkv;84;Sure;['Appearance', 'Clothes', 'Activities'];1
828;tt1142988scene-086.ss-0731.es-0734;tt1142988-086;tt1142988;scene-086.ss-0731.es-0734.srt;tt1142988_scene_86.mkv;85;Sure;['Appearance', 'Clothes', 'Activities'];4
829;tt1142988scene-087.ss-0735.es-0748;tt1142988-087;tt1142988;scene-087.ss-0735.es-0748.srt;tt1142988_scene_87.mkv;86;Easy Neg;[];5
830;tt1142988scene-088.ss-0749.es-0757;tt1142988-088;tt1142988;scene-088.ss-0749.es-0757.srt;tt1142988_scene_88.mkv;87;Sure;['Activities'];7
